"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.398585792E0,1.726874863E0,2.438553923E1,9.149631252E0,2.610272730E1
2.408595792E0,1.794487680E0,2.583773266E1,9.795015925E0,2.769026818E1
2.418606792E0,2.730650587E0,2.542040986E1,7.590537271E0,2.666964466E1
2.428616792E0,4.850970558E0,2.420065261E1,3.269533197E0,2.489765751E1
2.438626792E0,6.412202865E0,2.426349614E1,-1.002709776E-1,2.509668594E1
2.448637792E0,5.581136935E0,2.502677063E1,1.244790351E-1,2.564183754E1
2.458648417E0,3.317413707E0,2.513131416E1,2.045067183E0,2.543168270E1
2.468658417E0,1.650184245E0,2.421267916E1,3.138011776E0,2.447088184E1
2.478668417E0,6.514414387E-1,2.187663465E1,3.550757958E0,2.217249200E1
2.488679417E0,1.114735850E-1,1.932382332E1,4.172794699E0,1.976954197E1
2.498689417E0,-1.016995986E-1,1.586986017E1,4.515507317E0,1.650007912E1
2.508699417E0,-2.792011122E-1,1.127519296E1,3.441633711E0,1.179206395E1
2.518710417E0,-4.805237438E-1,6.420152155E0,2.101311989E0,6.772353271E0
2.528720417E0,-7.948108542E-1,1.597120762E0,7.333648038E-1,1.928819058E0
2.538730417E0,-1.135137005E0,-3.001329601E0,-7.549703387E-1,3.296436805E0
2.548740417E0,-1.089454171E0,-6.896915408E0,-1.433229740E0,7.128008138E0
2.558751417E0,-9.900227800E-1,-1.000765226E1,-1.717340101E0,1.020208341E1
2.568761417E0,-5.944259698E-1,-1.262757910E1,-1.832829627E0,1.277373714E1
2.578771417E0,-2.370607406E-1,-1.465352004E1,-1.704742860E0,1.475425347E1
2.588782417E0,-6.260485160E-1,-1.602702631E1,-1.720691140E0,1.613128288E1
2.598792417E0,-1.209029146E0,-1.675601740E1,-2.019000295E0,1.692046787E1
2.608802417E0,-1.675455033E0,-1.679221868E1,-2.033091500E0,1.699762392E1
2.618812417E0,-1.799313971E0,-1.607920219E1,-1.679334369E0,1.626648203E1
2.628823417E0,-1.711794894E0,-1.462269235E1,-1.205362576E0,1.477180666E1
2.638833417E0,-1.219190730E0,-1.288697562E1,-4.946557331E-1,1.295396661E1
2.648843417E0,-8.802065152E-1,-1.137272101E1,3.481490672E-1,1.141204427E1
2.658854417E0,-8.794400183E-1,-1.037910482E1,9.135011458E-1,1.045627639E1
2.668864417E0,-8.029089555E-1,-9.682285116E0,1.041048800E0,9.771135577E0
2.678874417E0,-6.868034986E-1,-9.171617952E0,8.922301447E-1,9.240473448E0
2.688884417E0,-7.387857574E-1,-9.244744400E0,4.323244143E-1,9.284288224E0
2.698895417E0,-8.858491514E-1,-9.592176599E0,-1.093218736E-1,9.633614685E0
2.708905417E0,-1.034198348E0,-9.841624081E0,-5.364130390E-1,9.910341554E0
2.718915417E0,-9.302306145E-1,-1.018773130E1,-7.407767344E-1,1.025689759E1
2.728926417E0,-5.853396159E-1,-1.021549856E1,-8.385796022E-1,1.026655975E1
2.738936417E0,-6.310519785E-2,-9.434269617E0,-1.172642142E0,9.507077104E0
2.748946417E0,-9.264302167E-1,-1.106865410E1,-8.169033891E-1,1.113735640E1
2.758956417E0,-1.505972026E0,-1.173290365E1,-1.425979777E0,1.191479744E1
2.768967417E0,-1.416247379E0,-1.156582414E1,-1.035117384E0,1.169809867E1
2.778977417E0,-1.747129326E0,-1.127534499E1,3.772448123E-2,1.140996444E1
2.788987417E0,-1.532816885E0,-1.065764279E1,3.894742638E-1,1.077434766E1
2.798998417E0,-1.298146487E0,-1.015414372E1,9.214358175E-1,1.027817411E1
2.809008417E0,-1.137393153E0,-9.463632579E0,1.170600879E0,9.603348958E0
2.819018417E0,-8.479333931E-1,-8.669216412E0,1.253712033E0,8.800346476E0
2.829028417E0,-7.961818801E-1,-7.584675438E0,8.969265553E-1,7.678911663E0
2.839039417E0,-1.074663639E0,-6.174200138E0,-3.827711619E-2,6.267145635E0
2.849049417E0,-1.382490233E0,-4.206252467E0,-1.395243303E0,4.642256233E0
2.859059417E0,-1.452029415E0,-1.635397806E0,-2.708944845E0,3.481565392E0
2.869069417E0,-1.163762560E0,2.209122512E0,-3.463484756E0,4.269694629E0
2.879080417E0,1.533362138E-1,7.321951268E0,-3.559242268E0,8.142646246E0
2.889090417E0,1.940756364E0,1.283725323E1,-3.276380287E0,1.339015585E1
2.899100417E0,3.946001669E0,1.807085272E1,-2.086052656E0,1.861392658E1
2.909111417E0,5.847597476E0,2.271825012E1,7.896892049E-1,2.347204495E1
2.919121417E0,7.155365263E0,2.603772614E1,5.439137303E0,2.754535622E1
2.929131417E0,7.470475808E0,2.769545856E1,1.059725742E1,3.058019455E1
2.939142417E0,6.965189837E0,2.730210935E1,1.386863191E1,3.140474479E1
2.949152417E0,5.482970370E0,2.582333915E1,1.346051263E1,2.963263757E1
2.959162417E0,4.871152223E0,2.446999875E1,9.766501393E0,2.679353490E1
2.969172417E0,3.529046077E0,2.324106137E1,3.321695623E0,2.374099327E1
2.979183417E0,2.090362346E0,2.184551343E1,-1.143523666E0,2.197507038E1
2.989193417E0,1.106254756E0,1.994932922E1,-3.491544374E0,2.028276160E1
2.999203417E0,3.507906930E-1,1.829009056E1,-3.125156672E0,1.855847707E1
3.009213417E0,4.883012715E-1,1.623737405E1,-9.420729804E-1,1.627200835E1
3.019224417E0,1.066301755E0,1.379737306E1,1.559335470E0,1.392609169E1
3.029234417E0,1.578660956E0,1.077795977E1,2.945940682E0,1.128428792E1
3.039244417E0,1.710320811E0,7.361443947E0,2.816430702E0,8.065254873E0
3.049255417E0,1.489629935E0,3.686090595E0,2.640179250E0,4.772505389E0
3.059265417E0,8.117400053E-1,-4.458501935E-2,2.422271065E0,2.555055140E0
3.069275417E0,-5.498721600E-3,-3.825033302E0,1.674084738E0,4.175340670E0
3.079286417E0,-4.574010757E-1,-7.268699505E0,6.562622488E-1,7.312584248E0
3.089296417E0,-5.192193013E-1,-1.013924970E1,-3.870657957E-1,1.015991107E1
3.099306417E0,-6.012332983E-1,-1.271511893E1,-1.436086689E0,1.281007712E1
3.109316417E0,-1.043100368E0,-1.480017990E1,-2.198785805E0,1.499893471E1
3.119327417E0,-1.614788125E0,-1.612239908E1,-2.463728993E0,1.638930302E1
3.129337417E0,-2.220526629E0,-1.654954286E1,-2.644882751E0,1.690602000E1
3.139347417E0,-2.758073736E0,-1.623567836E1,-2.765923623E0,1.669893877E1
3.149358417E0,-2.643694304E0,-1.512839347E1,-2.258764789E0,1.552286787E1
3.159368417E0,-1.946558556E0,-1.325917896E1,-1.494826648E0,1.348441410E1
3.169378417E0,-1.036061783E0,-1.131132174E1,-7.136795676E-1,1.138107033E1
3.179388417E0,-4.380752970E-1,-9.451349918E0,1.868027343E-1,9.463340874E0
