"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.437966917E0,-2.133464687E1,-8.904032407E0,-1.390909698E1,2.697984301E1
2.447976917E0,-2.199435781E1,-8.638464151E0,-1.663284697E1,2.889682399E1
2.457987917E0,-2.279723665E1,-6.990564998E0,-1.796009944E1,2.985208820E1
2.467997917E0,-2.358525889E1,-4.726828615E0,-1.802766986E1,3.006001042E1
2.478007917E0,-2.357747975E1,-2.754419226E0,-1.675990463E1,2.905819643E1
2.488018917E0,-2.160798082E1,-1.787507858E0,-1.482337229E1,2.626466039E1
2.498028917E0,-1.835209677E1,-1.592323999E0,-1.203229980E1,2.200252690E1
2.508038917E0,-1.427918831E1,-6.299766755E-1,-7.982817614E0,1.637123900E1
2.518049917E0,-9.304836236E0,2.449245147E-1,-3.744168356E0,1.003288404E1
2.528059917E0,-4.319159278E0,-3.438981414E-2,-3.124313504E-2,4.319409179E0
2.538069917E0,2.333091670E-1,-6.734099396E-1,3.192151145E0,3.270740444E0
2.548080917E0,3.808159407E0,-1.219180132E0,5.797975080E0,7.043081236E0
2.558090917E0,6.325069411E0,-1.282746236E0,7.889509501E0,1.019295350E1
2.568100917E0,8.236216060E0,-8.260174441E-1,9.276836843E0,1.243291042E1
2.578111917E0,1.016967744E1,-2.305830489E-1,9.896492014E0,1.419211267E1
2.588121917E0,1.215788045E1,1.137973416E-1,9.636126026E0,1.551392702E1
2.598131917E0,1.413102571E1,1.856916355E-1,9.051772251E0,1.678257876E1
2.608142917E0,1.564209709E1,4.116803809E-1,8.658432977E0,1.788332027E1
2.618152917E0,1.652270297E1,6.983496299E-1,8.579116666E0,1.863031531E1
2.628162917E0,1.663013386E1,1.210539116E0,9.044626368E0,1.896923887E1
2.638173917E0,1.582712404E1,1.849967962E0,9.666662525E0,1.863771985E1
2.648183917E0,1.419677882E1,2.154870584E0,9.970423039E0,1.748145679E1
2.658193917E0,1.206732228E1,2.122121498E0,1.010981014E1,1.588495916E1
2.668204917E0,1.016546627E1,2.175277951E0,1.020588223E1,1.456806682E1
2.678214917E0,8.548103034E0,2.266441013E0,9.176284615E0,1.274405821E1
2.688224917E0,6.965597388E0,2.233222250E0,7.514744493E0,1.048704979E1
2.698234917E0,5.703988105E0,2.346650632E0,5.542737100E0,8.292417262E0
2.708245917E0,4.852935222E0,2.362136545E0,3.581985598E0,6.477753480E0
2.718255917E0,4.173553668E0,2.453148456E0,1.982928237E0,5.231490415E0
2.728265917E0,3.941711567E0,2.670167280E0,5.307055718E-1,4.790462586E0
