"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.018767333E0,7.333227038E-1,1.208202715E0,8.796638936E-1,1.664729574E0
2.028775333E0,-6.869273865E-1,9.507464477E-1,2.189808574E0,2.484159744E0
2.038782333E0,-2.308579558E0,1.113668295E0,3.172405098E0,4.078474071E0
2.048789333E0,-3.811137394E0,1.705652102E0,3.452067482E0,5.417636683E0
2.058797333E0,-4.147005554E0,1.410959742E0,3.259790567E0,5.460283601E0
2.068804333E0,-1.810997293E0,8.451682448E-2,2.821776227E0,3.353993942E0
2.078811333E0,2.693070239E0,-2.401722779E0,2.781118197E0,4.555822434E0
2.088819333E0,3.873707864E0,-5.206035127E0,8.834534740E-1,6.548962086E0
2.098826333E0,7.478366625E-1,1.723308939E0,-1.422884846E0,2.356619328E0
2.108834333E0,-3.940141590E0,3.417363088E0,-1.544923253E0,5.439657533E0
2.118841333E0,-6.751842479E0,1.773057927E0,-1.492497118E0,7.138533387E0
2.128848333E0,-7.988232720E0,6.979613748E-1,2.221298754E0,8.320647825E0
2.138856333E0,-9.441246514E0,6.055629422E-1,5.665328654E0,1.102722952E1
2.148863333E0,-9.262141036E0,2.807796411E-1,5.568395852E0,1.081078749E1
2.158871333E0,-5.120362893E0,-2.494778877E0,1.046995491E0,5.791220714E0
2.168878333E0,-2.787359515E0,-3.458896446E0,-4.997007108E0,6.686061451E0
2.178885333E0,-8.171571583E-1,-1.812674859E0,-7.403819304E0,7.666164376E0
2.188893333E0,-8.798428184E-1,-1.687085145E0,-6.672030909E0,6.938038348E0
2.198900333E0,-2.955220798E0,-1.091337632E0,-4.530060160E0,5.517770641E0
2.208907333E0,-4.155710889E0,-1.448833473E0,-2.485626816E0,5.054442807E0
2.218915333E0,-2.253314599E0,-2.469434121E0,-1.822988763E0,3.807731554E0
2.228922333E0,7.764184374E-1,-3.414658751E0,-1.260777808E0,3.721865212E0
2.238930458E0,3.494294904E0,-4.644272362E0,-1.011544919E0,5.899371642E0
2.248937458E0,5.597579305E0,-5.138096913E0,-2.976080739E-1,7.604045274E0
2.258944458E0,6.703563774E0,-5.065462800E0,4.039279962E-1,8.411886737E0
2.268952458E0,6.921832733E0,-5.076502343E0,7.399932075E-1,8.615696975E0
2.278959458E0,7.173053091E0,-4.913279657E0,2.373783175E-1,8.697663830E0
2.288967458E0,4.600337260E0,-3.910971000E0,-9.448040687E-2,6.038851184E0
2.298974458E0,5.253068376E-1,-1.947720690E0,4.501981831E-1,2.066940145E0
2.308981458E0,-1.549225634E0,-7.146323714E-1,2.104390255E-1,1.719035798E0
2.318989458E0,-1.478740958E0,3.284132525E-1,1.253287525E0,1.966026375E0
2.328996458E0,-1.331780548E0,-2.492682651E-1,2.165828558E0,2.554718662E0
2.339003458E0,-2.166723182E0,-9.673730054E-1,1.065114916E0,2.600955529E0
2.349011458E0,-3.899505780E0,-1.015956643E-1,1.919207181E0,4.347392691E0
2.359018458E0,-4.857217138E0,3.793261287E-1,3.222347921E0,5.841230415E0
2.369026458E0,-4.342607782E0,5.391135755E-1,2.417146711E0,4.999148329E0
2.379033458E0,-3.147959644E0,5.728809536E-1,1.306967304E0,3.456299472E0
2.389040458E0,-1.341492189E0,7.085930747E-1,3.850134230E-1,1.565228665E0
2.399048458E0,-1.578648823E-1,6.244437477E-1,-3.337847972E-1,7.254402842E-1
2.409055458E0,5.724207777E-1,7.190300623E-1,-5.127258222E-1,1.052405600E0
2.419062458E0,7.550053489E-1,5.323922011E-1,-1.070420387E0,1.413956979E0
2.429070458E0,8.753346151E-1,-2.210218281E-2,-1.057675942E0,1.373090526E0
2.439077458E0,1.240027210E0,-6.052704352E-1,-4.469950783E-1,1.450456611E0
2.449085458E0,1.601081082E0,-5.869601718E-1,-2.864002772E-1,1.729163958E0
2.459092458E0,2.084849884E0,-9.360474247E-1,4.756256774E-1,2.334310092E0
2.469099458E0,2.577728648E0,-1.158809384E0,1.139041264E0,3.047119816E0
2.479107458E0,3.445035036E0,-8.825494945E-1,1.502921387E0,3.860820212E0
2.489114458E0,2.891102570E0,-1.282008756E0,-2.911970405E-1,3.175974848E0
2.499121458E0,2.040330353E0,-1.347328879E0,-3.891042812E-1,2.475812029E0
2.509129458E0,2.484859661E0,-7.347520557E-1,5.297203159E-1,2.644804668E0
2.519136458E0,3.013483624E0,-5.243402928E-2,6.364251311E-1,3.080400920E0
2.529144458E0,2.958117508E0,3.489208996E-1,3.036007391E-1,2.994057180E0
2.539151458E0,2.822278503E0,3.871771851E-1,-3.576810519E-1,2.871079562E0
2.549158458E0,2.992070535E0,-1.417598963E-1,-5.372363269E-1,3.043222770E0
2.559166458E0,3.155529449E0,-2.434540862E-1,-1.251038686E0,3.403194645E0
2.569173458E0,3.906233001E0,2.245064762E-1,-2.012271173E0,4.399806211E0
2.579180458E0,4.217316568E0,3.485212424E-1,-1.847272103E0,4.617319603E0
2.589188458E0,4.153452110E0,3.420372650E-1,-1.421940959E0,4.403415721E0
2.599195458E0,3.770638994E0,3.495810503E-1,-1.315907696E0,4.008932327E0
2.609203458E0,3.253774951E0,2.774802035E-1,-1.044717050E0,3.428626607E0
2.619210458E0,2.643300494E0,-6.162175924E-1,5.890338868E-2,2.714816979E0
2.629217458E0,2.026912163E0,-1.905074900E0,6.010817823E-1,2.845871149E0
2.639225458E0,2.823696452E0,-1.594509981E0,5.217423749E-1,3.284499785E0
2.649232458E0,3.236947834E0,-3.715642422E-1,-1.845842021E0,3.744732838E0
2.659239458E0,1.745865158E0,3.367996216E-4,-2.837858993E0,3.331889693E0
2.669247458E0,-1.181258599E0,4.668358505E-1,-2.937090336E0,3.199969880E0
2.679254458E0,-5.618207113E0,1.034394084E0,-3.479835910E0,6.689056752E0
2.689262458E0,-9.935876520E0,-4.265035111E-1,-4.413859613E0,1.088051948E1
2.699269458E0,-1.297760863E1,-5.737264609E-1,-5.287998472E0,1.402534904E1
2.709276458E0,-1.276866890E1,1.135112373E0,-6.421751368E0,1.433758265E1
2.719284458E0,-9.880427374E0,3.432781026E0,-6.461587279E0,1.229467124E1
2.729291458E0,-5.861026776E0,4.641202866E0,-5.198402756E0,9.105810789E0
2.739299458E0,-3.420617064E0,3.729173464E0,-4.817371580E0,6.986732051E0
2.749306458E0,-1.360005058E0,1.762688182E0,-3.893986008E0,4.485511166E0
2.759313458E0,3.196286881E-1,5.999541467E-1,-2.346536904E0,2.443019222E0
2.769321458E0,5.624050820E-1,2.041356540E-1,-8.726887500E-1,1.058090968E0
2.779328458E0,3.102883458E-2,3.144778758E-1,7.239845543E-1,7.899447815E-1
2.789335458E0,-9.990505886E-1,5.005649292E-1,2.112929968E0,2.390217642E0
2.799343458E0,-1.282587923E0,7.328601891E-1,3.215739398E0,3.538798626E0
2.809350458E0,-1.023573811E0,7.559678006E-1,3.943626530E0,4.143836492E0
2.819357458E0,-7.101548660E-1,1.394163322E-1,3.868740070E0,3.935848902E0
2.829365458E0,-1.775891780E0,-2.045532036E0,5.939927934E0,6.528455927E0
2.839372458E0,-1.156906700E0,-2.243704700E0,6.776227123E0,7.231175417E0
2.849380458E0,-1.005355641E0,-3.386436580E0,5.941851668E0,6.912618456E0
2.859387458E0,8.823565364E-2,-2.646308302E0,5.371942270E0,5.989031383E0
2.869394458E0,2.715739310E-1,-9.550245631E-1,4.666123699E0,4.770590602E0
2.879402458E0,3.564228773E-1,7.298786938E-1,4.167402982E0,4.245822392E0
2.889409458E0,8.052937424E-1,1.795498663E0,3.001668155E0,3.589195617E0
2.899416458E0,4.276992667E-1,1.772133774E0,1.600904350E0,2.426165599E0
2.909424458E0,-5.286888671E-1,1.668604728E0,1.298444402E-1,1.755167580E0
2.919431458E0,-5.410019338E-1,2.090315276E0,-1.017775712E0,2.387041777E0
2.929439458E0,2.190834761E-2,1.834033569E0,-1.846778744E0,2.602835154E0
2.939446458E0,7.533377230E-1,1.541780375E0,-2.253997554E0,2.832862408E0
2.949453458E0,1.372495880E0,1.574608982E0,-2.065157046E0,2.937347786E0
2.959461458E0,1.789283658E0,1.895975463E0,-1.443146617E0,2.979753534E0
2.969468458E0,2.637545080E0,1.871848682E0,-1.182135097E0,3.443530880E0
2.979475458E0,3.244475539E0,1.632687913E0,-1.283208897E0,3.852131413E0
2.989483458E0,3.485714116E0,1.486783803E0,-1.002839584E0,3.920002067E0
2.999490458E0,3.591846342E0,1.249196521E0,-4.607990389E-1,3.830690257E0
3.009498458E0,3.567432463E0,9.030308291E-1,5.643046962E-1,3.722966404E0
3.019505458E0,3.309176150E0,1.716368294E-1,1.710376067E0,3.729006876E0
3.029512458E0,3.075902066E0,-5.232638204E-1,2.020220025E0,3.717024010E0
3.039520458E0,2.857464707E0,-8.630449373E-1,1.127495205E0,3.190798733E0
3.049527458E0,2.870719761E0,1.304971357E0,-3.112286366E0,4.430610410E0
3.059534458E0,1.568005137E0,-4.144798815E-2,1.565622396E0,2.216197539E0
3.069542458E0,1.984284207E0,-7.608297604E-1,2.665822799E0,3.409231135E0
3.079549458E0,2.276718079E0,4.016469973E-1,1.318186356E0,2.661274280E0
3.089557458E0,1.911379952E0,8.340953726E-1,-3.039967418E-3,2.085449029E0
3.099564458E0,8.029934478E-1,1.038445619E0,-1.484700586E0,1.981793030E0
3.109571458E0,4.156200886E-3,6.714983386E-1,-2.984601302E0,3.059211046E0
3.119579458E0,3.839340270E-2,5.845134044E-1,-3.934887574E0,3.978249639E0
3.129586458E0,3.995928705E-2,1.559072345E-1,-4.265882372E0,4.268917453E0
3.139593458E0,-6.290153933E-1,-3.472386557E-1,-4.228525681E0,4.289133302E0
3.149601458E0,-1.177621046E0,-5.550393444E-1,-3.576988567E0,3.806534804E0
3.159608458E0,-1.667247589E0,-9.457836235E-1,-2.562969106E0,3.200473688E0
3.169615458E0,-2.513611590E0,-1.453547645E0,-1.671911328E0,3.350571812E0
3.179623458E0,-3.286743892E0,-1.278796003E0,-4.120066555E-1,3.550739939E0
