Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),label
1.29477775,-2.708137929,0.8617661512,-1.01706586,3.018455716,walking
1.30476975,-3.619469758,1.472221897,-1.865250976,4.329799054,walking
1.31476075,-2.623736295,1.4067056,-1.950994546,3.559380917,walking
1.32475175,-1.150506923,1.580836267,-2.519912842,3.18946237,walking
1.3347445,-0.006443046927,1.578119066,-2.471466613,2.932345225,walking
1.3447355,1.064361064,1.477096136,0.160764809,1.827709713,walking
1.3547275,2.040385317,1.34767445,2.693873647,3.638180024,walking
1.3647185,1.396251363,0.5548674363,4.300333875,4.555246116,walking
1.3747095,0.1267693895,-1.442156684,4.273968487,4.512504073,walking
1.3847015,0.1818133235,-2.77333146,2.900241768,4.016942343,walking
1.3946925,0.636510939,-1.993536256,0.3240624855,2.117628266,walking
1.4046835,0.01674934924,-0.1993152094,-1.027225397,1.046517611,walking
1.4146755,0.4864702159,1.280275934,-2.844874483,3.157383499,walking
1.4246665,0.03421498239,1.668763772,-3.61528783,3.981990618,walking
1.4346575,-6.420424635,3.465402642,-3.995189617,8.318197403,walking
1.4446495,-11.54353689,5.533208477,-8.272564107,15.24155362,walking
1.4546405,5.173263822,-1.144664969,4.845378573,7.179875346,walking
1.4646325,-2.479981329,-1.345791646,1.635778898,3.261477449,walking
1.4746235,-4.622932071,-4.255060346,1.755746368,6.523778413,walking
1.4846145,-2.722915013,-6.192282068,4.856732989,8.327453314,walking
1.4946065,0.3610725832,-4.308093422,4.454463556,6.207438112,walking
1.5045975,4.268453978,-4.018946269,0.4002536058,5.876379108,walking
1.5145885,3.709827951,-2.770177472,-0.4874566412,4.655568776,walking
1.5245805,2.45931493,-1.09177398,-0.6816638692,2.775764035,walking
1.5345715,0.7250331062,0.3661356872,-1.258321539,1.497698716,walking
1.5445635,-0.5190900779,1.075233961,-1.069470946,1.602919425,walking
1.5545545,-1.440705405,0.9983302116,-0.03692165852,1.753185239,walking
1.5645455,-2.227013823,0.7470700926,0.1093166202,2.351521723,walking
1.5745375,-2.690110964,0.8050019664,0.1995081675,2.815053938,walking
1.5845285,-2.749552588,0.2509823763,1.029269584,2.946595912,walking
1.5945195,-2.100940252,-0.2324917263,1.576986168,2.637212111,walking
1.6045115,-0.692378161,-0.7470478731,1.276303043,1.632916869,walking
1.6145025,0.2781643277,-1.803817497,1.19217462,2.180003046,walking
1.6244935,0.9128801715,-2.74214709,1.708663418,3.357417392,walking
1.6344855,1.657682714,-3.164101467,1.862861219,4.02861043,walking
1.6444765,1.767321516,-2.927460557,1.600539337,3.775602842,walking
1.6544685,1.424824367,-1.572868266,1.79767792,2.781309937,walking
1.6644595,1.00067553,0.8466095835,1.441399177,1.948263558,walking
1.6744505,-0.2744735652,2.876990315,0.5506246966,2.942039525,walking
1.6844425,-0.1036237711,2.878085498,0.1600166577,2.884392371,walking
1.6944335,1.579514796,-1.509241204,-0.1930214126,2.193156007,walking
1.7044245,1.801962175,-3.521490889,-0.5092164695,3.988391553,walking
1.7144165,0.6850235331,-3.27724509,-0.2749391498,3.359342816,walking
1.7244075,0.5390612429,-3.221042823,-0.07989533141,3.266816057,walking
1.7343985,1.284618661,-2.287678685,0.5320122783,2.67707974,walking
1.7443905,1.102945086,-2.719333009,0.2460444027,2.944791626,walking
1.7543815,1.010812263,-1.976526706,0.04459145129,2.220447623,walking
1.7643725,-0.2860340953,-1.77750912,1.006123965,2.062435358,walking
1.7743645,-2.912057236,-0.9580312014,2.235199925,3.793945154,walking
1.7843555,3.161961386,3.528197061,0.8000387766,4.804813873,walking
1.7943475,2.1331894,5.600683592,-0.7449925037,6.039301909,walking
1.8043385,-0.9701460475,3.916512991,-1.485947651,4.299802064,walking
1.8143295,0.3126664084,1.263691476,-0.3305179578,1.34310035,walking
1.8243215,0.3680775476,1.657406725,1.353471964,2.171258734,walking
1.8343125,0.2998879033,1.060435828,3.008481916,3.203969466,walking
1.8443035,0.1435041207,0.3977194226,-0.7124967489,0.8285081708,walking
1.8542955,-0.3711292094,-0.5091498113,-0.1274214271,0.6428115124,walking
1.8642865,0.02191945732,-1.351920698,-0.6423974041,1.496945042,walking
1.8742775,0.2919982553,-0.7783222908,-0.600642364,1.025582673,walking
1.8842695,-0.0571185261,-0.2355375409,0.2849364998,0.3740712073,walking
1.8942605,0.4134180272,-0.3648112929,0.2147103435,0.5916944112,walking
1.9042515,0.3917663723,0.005915628076,0.1831027076,0.4324840884,walking
1.9142435,0.3649247289,0.2478763354,-0.2593175822,0.5117209629,walking
1.9242345,0.298716706,0.4736063415,-0.07256752767,0.5646243736,walking
1.9342265,0.08387246132,0.3842146933,0.4940516426,0.6314606448,walking
1.9442175,-0.03793673515,0.3767226559,0.7236794758,0.8167442311,walking
1.9542085,0.07463619947,0.3454587632,0.8684751002,0.937636027,walking
1.9642005,-0.03885123968,0.03994817734,0.7366468459,0.7387515491,walking
1.9741915,-1.226717777,-1.024108831,-1.00915063,1.889978941,walking
1.9841825,-0.7508602577,0.0008162713051,-0.6822660593,1.014533769,walking
1.9941745,-0.2445404989,-0.2776363242,0.4998645059,0.6218894663,walking
2.0041655,-0.6372693229,-0.2535007721,0.7380237921,1.007498858,walking
2.0141565,-0.8915226316,-0.1106030077,1.010631511,1.352191436,walking
2.0241485,-0.9657471871,-0.06203544974,0.7163260174,1.204009547,walking
2.0341395,-0.1987918836,0.1005633384,0.2802296374,0.3579942006,walking
2.0441305,0.08941445231,0.4248703837,-0.7452983862,0.8625424464,walking
2.0541225,-0.3171734422,0.280240674,-0.37352189,0.5644930736,walking
2.0641135,-0.7651327264,-0.1033097756,0.2776678991,0.8204879408,walking
2.0741045,-0.4374582696,-0.4154657221,0.579236877,0.8363592909,walking
2.0840965,-0.2072896421,-0.4024071354,0.2492258728,0.516734007,walking
2.0940875,0.1005072051,-0.537631014,-0.2543299073,0.6031853009,walking
2.1040785,0.3752474034,-0.5527033818,-0.4869958806,0.826714358,walking
2.1140705,0.1898842353,-0.08630724192,-0.2234268244,0.3056542306,walking
2.1240615,0.1693499833,0.03915412545,0.6333166051,0.6567361606,walking
2.1340535,0.08720245063,0.2013880473,0.9631732428,0.9878583444,walking
2.1440445,-0.306253767,0.6342632693,0.7799840695,1.050931212,walking
2.1540355,-0.7035024887,1.434007419,0.5054251349,1.67533507,walking
2.1640275,-1.717122,3.400942937,0.5703303981,3.852297702,walking
2.1740185,-2.443240934,4.542537534,0.6906403685,5.203946351,walking
2.1840095,-2.464924749,4.840278924,0.3719945973,5.444495758,walking
2.1940015,-2.266745653,4.59628397,0.210838299,5.129172933,walking
2.2039925,-2.256466248,4.39799027,0.05765413105,4.943407968,walking
2.2139835,-3.1041295,6.311034924,-0.3506499213,7.041856086,walking
2.2239755,-2.404739943,3.977609378,-0.3346536934,4.660058331,walking
2.2339665,-1.527155904,1.903313718,1.132179995,2.690100334,walking
2.2439575,-0.8714777917,0.9879402941,0.8675566489,1.577388381,walking
2.2539495,-0.5924053913,-0.1034156102,0.78820467,0.9914159258,walking
2.2639405,-0.4325676584,-0.01867308319,0.1533233134,0.4593163415,walking
2.2739315,0.5875811461,-0.5378438526,0.7988885562,1.128162461,walking
2.2839235,0.95502047,-0.8019421184,0.8485788526,1.50839694,walking
2.2939145,0.4751543918,0.07473911047,0.8445542141,0.9719204964,walking
2.3039055,0.03975434214,1.470946035,1.226506108,1.915614752,walking
2.3138975,0.08415166587,1.879060053,1.658410692,2.507643158,walking
2.3238885,-0.156479677,-0.7320731539,1.228763133,1.438845311,walking
2.333878875,0.3724844478,-2.680298751,1.250598391,2.98106397,walking
2.343870875,1.433851883,-3.972532241,1.141815037,4.375006881,walking
2.353861875,4.835166119,-7.567252489,0.6672729944,9.004853962,walking
2.363852875,4.494165273,-4.081361788,-0.3139044102,6.078944935,walking
2.373844875,0.7045720907,-2.522569524,1.312205678,2.929447487,walking
2.383835875,0.2516511516,-2.411420971,3.647069201,4.379428405,walking
2.393827875,0.8949603559,-2.17899298,1.900640371,3.026780181,walking
2.403818875,0.3232010445,-2.298664434,0.8875471097,2.485167392,walking
2.413809875,-0.8390033792,-1.481915996,0.6998169887,1.841126152,walking
2.423801875,-1.826502062,0.3242129052,0.6080472779,1.952164256,walking
2.433792875,-2.543381811,1.446904623,1.06122871,3.112640423,walking
2.443783875,-1.718737001,0.8891118246,1.718920019,2.588293404,walking
2.453775875,-0.9598268813,-0.1987334114,1.911731955,2.148367212,walking
2.463766875,-0.6839237449,-0.9052378607,1.990541897,2.291170949,walking
2.473757875,-0.7402330895,-1.399624622,2.092714389,2.624185135,walking
2.483749875,-0.7647859865,-0.761538443,1.747626924,2.054029764,walking
2.493740875,-0.6033276247,0.4290347707,1.368417155,1.555840791,walking
2.503731875,-0.6011751185,-0.3536366791,1.342380381,1.512764195,walking
2.513723875,-0.3147661436,-0.3422047877,1.220852289,1.306392802,walking
2.523714875,0.04891480945,-0.1522492164,1.470542577,1.479211936,walking
2.533705875,0.04884763956,-0.07105302572,1.524700658,1.527136772,walking
2.543697875,-0.05148290657,0.5802034217,1.484618141,1.594797016,walking
2.553688875,-0.1162641357,1.200559089,1.480089764,1.909325846,walking
2.563679875,-0.5528912236,1.117170777,1.177005773,1.714380891,walking
2.573671875,-0.897631364,0.615397228,0.7784444976,1.338070121,walking
2.583662875,-0.8769857226,0.3078301764,0.4459593903,1.030894346,walking
2.593653875,-1.221418738,1.074297237,0.1953051889,1.63832915,walking
2.603645875,0.1571341266,-0.1783663899,-0.2291588134,0.3301809572,walking
2.613636875,0.9734367143,-0.248013745,-0.8250066067,1.299894517,walking
2.623627875,1.567057596,-0.3143889982,-0.9396759143,1.85404983,walking
2.633619875,2.191309116,-0.4916397393,-0.9996120675,2.45820454,walking
2.643610875,2.011796964,-0.9503543919,-0.686901805,2.328590687,walking
2.653601875,1.627319292,-1.037228814,-0.2721697623,1.948868408,walking
2.663593875,1.363713362,-1.274370831,0.02485417485,1.86664214,walking
2.673584875,1.045144482,-0.8781465411,0.4272583866,1.430390878,walking
2.683575875,0.4571106152,-0.3577817702,0.5817568807,0.8218266106,walking
2.693567875,0.205851227,0.07671254575,0.8524930519,0.8803430842,walking
2.703558875,0.1708677743,0.6375646073,0.7879295585,1.027870329,walking
2.713549875,0.03667256713,0.90091326,0.726698247,1.158050051,walking
2.723541875,0.1531058335,0.903015334,0.6639821814,1.131260548,walking
2.733532875,0.467297342,0.4636578888,1.090393891,1.273697092,walking
2.743523875,0.2547991464,0.05193029165,1.295062665,1.320911302,walking
2.753515875,-0.08849600092,-0.2104547399,0.8434409773,0.8737936953,walking
2.763506875,-0.08026151329,-0.4311567253,0.8717162119,0.9758212881,walking
2.773498875,-0.1906313632,-0.4657886142,0.8245151483,0.9659837366,walking
2.783489875,-0.4368910897,-0.225614816,0.655249511,0.8192238956,walking
2.793480875,-0.6394886336,0.1587852341,0.6574332999,0.930793751,walking
2.803472875,-0.7414911179,0.6320085829,0.7466565482,1.227493351,walking
2.813463875,-0.8523478948,1.234600409,0.9818146048,1.792957061,walking
2.823454875,-0.865486296,1.271184683,1.085699016,1.882476926,walking
2.833446875,-0.7881362575,1.108539117,0.9818258607,1.677498064,walking
2.843437875,-0.6728743346,0.9794776189,0.9345900062,1.511818361,walking
2.853428875,-0.5997234741,0.8004545867,0.7042456698,1.223257027,walking
2.863419875,-0.5367713271,0.7921094406,0.6307949933,1.146064198,walking
2.873411875,-0.5157771186,1.112696487,0.7258597563,1.425128729,walking
2.883402875,-0.4073673284,1.519517101,0.7100116092,1.72597707,walking
2.893394875,-0.2375609699,1.916567017,0.7357188928,2.066626874,walking
2.903385875,-0.06774328239,2.191969705,0.9354116862,2.384180229,walking
2.913376875,0.2011181252,2.308318187,1.078625639,2.555819755,walking
2.923368875,0.5198110396,2.289094881,1.23336957,2.651671055,walking
2.933359875,0.9453491022,1.982534135,1.375530877,2.591565495,walking
2.943350875,1.389270957,1.57578018,1.469031072,2.563437001,walking
2.953342875,1.746657748,1.208769164,1.520171404,2.612059969,walking
2.963333875,2.066195219,0.9015131843,1.559881015,2.741371461,walking
2.973324875,2.368893002,0.8204023629,1.397478694,2.870132539,walking
2.983316875,2.578729107,0.8854602385,1.35601024,3.045102201,walking
2.993307875,2.612504963,1.032955669,1.501186665,3.185237981,walking
3.003298875,2.618183779,1.121969002,1.533033232,3.234793909,walking
3.013290875,2.772870407,0.8836277211,1.441256213,3.247587984,walking
3.023281875,2.952929566,0.470665192,1.452734882,3.324418352,walking
3.033272875,2.981112853,-0.05712028027,1.931100272,3.552385794,walking
3.043264875,2.873159219,-0.4309017867,2.586811421,3.890027452,walking
3.053255875,2.721138629,-0.7131626737,2.869321691,4.018233866,walking
3.063246875,2.638240021,-0.9579803306,2.852099595,4.001563297,walking
3.073238875,2.60717698,-1.021364148,2.843120026,3.99047466,walking
3.083229875,2.558703855,-0.8242702961,2.830902269,3.903894798,walking
3.093220875,2.574871114,-0.4206393385,2.910917906,3.909007772,walking
3.103212875,2.356054563,-0.1150924999,2.538376594,3.465197703,walking
3.113203875,1.68686646,-0.3170582521,1.496726409,2.277330527,walking
3.123194875,0.2953659957,-1.425516093,0.5870297536,1.569694599,walking
3.133186875,-1.545405356,-3.38163777,0.9467039752,3.836665237,walking
3.143177875,-3.451281617,-6.520294493,2.746291596,7.871956721,walking
3.153168875,-4.98844386,-10.05830201,3.935375232,11.89710846,walking
3.163160875,-5.131906466,-11.19573632,1.858912594,12.45538163,walking
3.173151875,-2.743288759,-7.595327311,-0.9679170889,8.133356851,walking
3.183142875,-0.4934828182,-1.850772393,-0.8192365743,2.083274419,walking
3.193134875,0.438587038,1.720631499,1.190396482,2.137750015,walking
3.203125875,0.973247703,4.011577023,1.229918543,4.307279992,walking
3.213116875,1.184789148,5.730243273,-1.199278841,5.973079861,walking
3.223108875,0.6466801241,6.748535879,-3.315149665,7.546598505,walking
3.233099875,-0.001553605199,6.675340433,-3.32237507,7.456430005,walking
3.243090875,-0.07864768177,5.067622177,-2.086372499,5.480869474,walking
3.253082875,-0.2767408231,2.782102869,-0.846451124,2.921157538,walking
3.263073875,-0.7285063523,0.3741609907,-0.2731544334,0.8633257188,walking
3.273064875,-1.044677874,-2.205258672,-0.4252516222,2.476965203,walking
3.283056875,-1.145442649,-4.430699594,-0.7010520668,4.629752883,walking
3.293047875,-1.4070845,-4.694066373,-0.717165239,4.952622728,walking
3.303038875,-2.081067612,-2.433649161,-1.182215935,3.413374454,walking
3.313030875,-2.24051329,-0.2107693201,-1.678228806,2.807271885,walking
3.323021875,-2.322352089,0.8743189538,-2.033123368,3.208012389,walking
3.33301275,-2.135799013,1.287351065,-1.566379026,2.944902959,walking
3.34300475,-1.618072213,1.38563282,-0.583130684,2.208659637,walking
3.35299575,-1.10375054,1.098396537,-0.07789105207,1.559104622,walking
3.36298675,-0.9070835343,1.401002811,0.90475108,1.898468838,walking
3.37297875,-0.7180056301,1.003956987,0.1181907932,1.239931765,walking
3.38296975,-0.3745518771,0.8648932421,0.2164475513,0.9670465197,walking
3.39296075,-0.6632078639,0.8765414804,0.4061470145,1.171804179,walking
3.40295275,-0.9280709454,0.4622259057,-0.06941902131,1.039128225,walking
3.41294375,-1.041222754,0.293916142,-0.2231469986,1.104683713,walking
3.42293475,-1.506695619,0.3690458465,-0.1245540257,1.556226279,walking
3.43292675,-1.569370462,0.08348303676,0.1811408937,1.581994022,walking
3.44291775,-1.031830957,-0.0980390954,0.5148495309,1.157305848,walking
3.45290875,-0.8149629906,-0.2811592716,0.2850434308,0.9080005338,walking
3.46290075,-0.3913339707,-0.2604782546,0.1088599527,0.4825367209,walking
3.47289175,-0.1257896885,-0.009256142378,0.1305776811,0.1815468334,walking
3.48288275,-0.3196338775,0.09382442236,0.2730121998,0.4307023324,walking
3.49287475,-0.1709035154,0.5057017082,0.4771981399,0.7160029986,walking
3.50286575,0.05709747612,0.8619667107,0.1991713679,0.8865190161,walking
3.51285675,0.5942177358,1.035268242,0.04167544484,1.194408596,walking
3.52284875,1.298434754,0.9574850714,0.1008687092,1.616442071,walking
3.53283975,1.487445416,1.15575129,-0.207631558,1.895089912,walking
3.54283075,1.735443665,1.377477123,-0.1731495041,2.222428557,walking
3.55282275,2.019719503,1.708954609,0.3084067118,2.663626743,walking
3.56281375,2.124709768,1.760611836,1.035129663,2.947140827,walking
3.57280475,1.838490609,1.632637335,1.690224808,2.983691051,walking
3.58279675,1.2977518,1.534670745,2.046051854,2.868048503,walking
3.59278775,0.9766080979,1.359394609,2.478693187,2.990925776,walking
3.60277875,0.4254210453,1.122900463,2.72457913,2.977451923,walking
3.61277075,0.06862445779,1.331523271,2.963879939,3.249961205,walking
3.62276175,0.09806701586,1.383888595,3.227413949,3.512971047,walking
3.63275275,0.1617519651,1.387354825,3.715226685,3.969109022,walking
3.64274475,0.3639581841,1.597966855,4.34781999,4.646450505,walking
3.65273575,0.6374850851,1.484770607,4.768472192,5.034804667,walking
3.66272675,0.7359423295,1.376646234,4.95027616,5.190568372,walking
3.67271875,0.6686927714,1.055360445,4.684689778,4.848427993,walking
3.68270975,0.7602413113,0.5464883763,4.336327872,4.436254706,walking
3.69270075,1.015730064,0.277290169,4.419954751,4.543632621,walking
3.70269275,1.14861871,0.03870330513,4.821024628,4.956117568,walking
3.71268375,1.240936744,-0.2376460469,5.446424103,5.5910585,walking
3.72267475,1.414764525,-0.1038523972,6.079510328,6.242819059,walking
3.73266675,1.550612448,0.3510615653,5.998850327,6.205952661,walking
3.74265775,1.541702022,1.374256477,5.822016492,6.17748347,walking
3.75264875,1.725440249,2.535529293,5.607857541,6.391722698,walking
3.76263975,1.80743897,3.360198954,5.209258697,6.457100651,walking
3.77263175,1.304793455,3.934935814,3.944743348,5.722517444,walking
3.78262275,1.844218833,4.10730296,2.81078697,5.307692917,walking
3.79261375,3.888023602,3.810605298,2.422380407,5.958638024,walking
3.80260575,5.68014316,1.678332156,2.311572163,6.358002123,walking
3.81259675,5.88615577,-1.666098027,1.525153817,6.304665459,walking
3.82258775,4.323532703,-4.415464674,-1.700072104,6.409329799,walking
3.83257975,3.238550848,-6.682493332,-4.593039351,8.7315485,walking
3.84257075,1.594863006,-8.898416156,-4.25737175,9.992527824,walking
3.85256175,0.2032421629,-10.75493929,-3.287268972,11.24794042,walking
3.86255375,0.1784232723,-11.60753934,-1.591634466,11.71751274,walking
3.87254475,0.6857596976,-10.7830679,-0.6602813324,10.82500767,walking
3.88253575,1.349224547,-8.114136722,-1.066069766,8.294343034,walking
3.89252775,1.676273059,-4.050980825,-2.204095953,4.906972181,walking
3.90251875,1.810714288,-2.102935907,-3.042150183,4.11773037,walking
3.91250975,0.8185900185,-1.224618042,-2.202969195,2.65006646,walking
3.92250175,0.9218880996,-0.007508994341,-0.9089093274,1.294623582,walking
3.93249275,2.100107901,-0.4364162958,-0.9876251292,2.361422405,walking
3.94248375,-0.8101276356,-0.7728650844,0.5251606572,1.236697595,walking
3.95247575,1.091434257,-0.3008445078,0.505689429,1.239942722,walking
3.96246675,-0.6590174568,-1.55053775,-1.685963357,2.383473046,walking
3.97245775,-1.125818516,-1.398328294,-3.080278122,3.565235288,walking
3.98244975,-0.07704050146,-1.906062495,-2.063287399,2.810011453,walking
3.99244075,-0.4947491424,-2.901451557,-1.142647972,3.157347342,walking
4.00243175,-0.9091716481,-2.590611818,-1.211569688,3.000960478,walking
4.01242375,-1.213065844,-2.13235091,-1.304700631,2.778613482,walking
4.02241475,-1.445411098,-1.732099643,-1.29700511,2.60223071,walking
4.03240575,-1.426772659,-1.435389116,-1.712419084,2.651113211,walking
4.04239775,-1.430045785,-1.194807767,-2.39524728,3.034766232,walking
4.05238875,-1.577920114,-0.8121232903,-2.927149485,3.423095125,walking
4.06237975,-1.961904427,-0.21830872,-2.944247913,3.544759999,walking
4.07237175,-2.487909861,0.8018152338,-2.687941647,3.749351069,walking
4.08236275,-3.069327749,1.735651826,-2.478950757,4.310273419,walking
4.09235375,-3.437043647,2.454161194,-2.284241984,4.801451618,walking
4.10234575,-3.610847454,2.991744261,-2.069692147,5.125658849,walking
4.11233675,-3.719419724,3.493038338,-1.64800411,5.3620255,walking
4.12232775,-3.549054664,4.138649883,-1.159665709,5.573960568,walking
4.13231975,-3.248344057,4.692205789,-0.7511303991,5.756103817,walking
4.14231075,-2.788278113,5.050199813,-0.3295277318,5.778200543,walking
4.15230175,-2.210529352,5.06129549,-0.008025303483,5.522971705,walking
4.16229375,-1.372659748,4.899862636,0.0157871899,5.0885261,walking
4.17228475,-0.5382024331,4.697175338,-0.0581040743,4.728265443,walking
4.18227575,0.5788505222,4.353191242,-0.003422667682,4.391509266,walking
4.19226775,1.598963659,3.777868491,-0.1803880647,4.106277508,walking
4.20225875,2.667775185,2.670730367,-0.619753696,3.825430665,walking
4.21224975,3.643398319,1.806603695,-0.781093871,4.141047676,walking
4.22224175,4.451659523,1.022994937,-0.2378486529,4.573878347,walking
4.23223275,4.956019295,0.2335886639,0.2068674731,4.96583176,walking
4.24222375,5.165777047,-0.4452719039,-0.1114730734,5.186130139,walking
4.25221475,5.286496907,-0.9596596509,1.323543868,5.53351286,walking
4.26220675,4.855735454,-1.733890645,4.729218664,6.996431429,walking
4.27219775,4.049282209,-3.174193761,6.382154024,8.197809611,walking
4.28218875,3.610569711,-4.447631961,5.111048863,7.677269318,walking
4.29218075,3.600759545,-3.423572831,2.74682954,5.677269833,walking
4.30217175,4.486041151,-0.2207043242,1.050487083,4.612678042,walking
4.31216275,4.755886353,2.472472919,0.3594657683,5.372224211,walking
4.32215475,2.524769247,2.314438468,-1.985940138,3.95917206,walking
4.33214575,-3.037635548,-2.149203755,-2.435325851,4.447147232,walking
4.342137625,-8.818920336,-9.982104607,-1.650718095,13.42164813,walking
4.352129625,-7.719804007,-16.40535754,-5.177604795,18.85573444,walking
4.362120625,-2.675480645,-19.9688636,-4.09208412,20.55866879,walking
4.372111625,1.05643604,-10.78796202,1.219358764,10.90793369,walking
4.382103625,-0.4726178697,1.553253196,2.780579084,3.219873163,walking
4.392094625,-3.93272849,4.769496624,0.8612533504,6.241490908,walking
4.402085625,-7.501597613,7.301590093,-1.382225939,10.5592487,walking
4.412077625,-9.246062948,9.630040244,-2.137881206,13.52027704,walking
4.422068625,-8.975576599,10.13257802,-0.9991230941,13.5730748,walking
4.432059625,-8.107951537,7.08946188,0.4172429833,10.77837834,walking
4.442051625,-6.222310444,1.199187332,-0.3193687794,6.344855706,walking
4.452042625,-4.064512159,-5.532778707,-2.563899398,7.328402243,walking
4.462033625,-2.761962719,-12.12296205,-2.697409751,12.72284033,walking
4.472025625,0.03028901562,-15.83931198,-0.2388350782,15.84114149,walking
4.482016625,1.54777611,-11.39458843,-0.2178076136,11.50129108,walking
4.492007625,-0.8519751348,-3.589479974,-1.678434775,4.053069381,walking
4.501999625,-2.166187431,-1.066246206,-1.642913524,2.92034481,walking
4.511990625,-2.687521524,0.05356692731,-1.52343035,3.089738078,walking
4.521981625,-2.635361437,1.003909625,-1.449006697,3.170581153,walking
4.531972625,-2.085415894,1.655994038,-1.454601021,3.034326916,walking
4.541964625,-2.677250597,1.884099183,-1.186678383,3.482198455,walking
4.551955625,-2.880733117,1.491028297,-1.234774363,3.470800542,walking
4.561946625,-1.452819374,1.527609648,-0.006906146407,2.108156318,walking
4.571938625,-0.8151965868,1.552705897,0.9599356395,1.999229229,walking
4.581929625,-0.6423071377,1.506647379,0.9333846027,1.885139677,walking
4.591920625,-0.2577701532,1.06538725,1.204324403,1.628463298,walking
4.601912625,-0.2472858397,0.6958958459,1.356283598,1.544320728,walking
4.611903625,-0.578558198,0.8422452217,0.665143877,1.219230486,walking
4.621894625,-0.6341629896,1.137399804,0.3502029017,1.348511433,walking
4.631886625,-0.3815457683,1.249952273,0.3656272718,1.357070802,walking
4.641877625,-0.06622762928,1.433220969,0.4246421961,1.496271847,walking
4.651868625,0.5401833236,1.3519359,0.4357695937,1.519678861,walking
4.661860625,1.03008125,1.427619336,0.7310098377,1.906184601,walking
4.671851625,1.555561092,1.737402483,0.891633144,2.496667251,walking
4.681842625,2.385680358,1.804546645,0.6860760319,3.068967202,walking
4.691834625,2.973577546,1.42226621,0.548756365,3.341577194,walking
4.701825625,3.364909471,0.9072200668,0.5664548635,3.530798084,walking
4.711816625,3.764544733,0.9669014275,0.5533002363,3.925918564,walking
4.721808625,3.725009954,0.9604373306,0.4698171996,3.875418329,walking
4.731799625,3.836319306,1.043954866,0.5474831338,4.013343414,walking
4.741790625,3.815024916,1.264781397,0.6852166374,4.07720602,walking
4.751782625,3.565779747,1.41255457,0.8689313293,3.932573874,walking
4.761773625,3.085592364,1.833910192,1.054620187,3.741167007,walking
4.771764625,2.646198374,2.23205003,1.415760598,3.740159253,walking
4.781756625,1.822855008,2.543451101,2.093703738,3.765041729,walking
4.791747625,0.9732314039,2.495297526,2.775848102,3.857333508,walking
4.801738625,0.4005823655,2.513924416,3.389675353,4.239125051,walking
4.811730625,-0.1381907376,2.721445023,3.963521681,4.809871496,walking
4.821721625,-0.44146332,2.77339461,4.499703755,5.304143796,walking
4.831712625,-0.3428443269,2.528303888,4.711801563,5.358258743,walking
4.841704625,0.09220421372,1.822653717,4.41667037,4.778864441,walking
4.851695625,0.5836228003,0.7347932786,4.005532756,4.113979752,walking
4.861686625,0.9792039692,-0.1042026454,3.970520799,4.090810924,walking
4.871677625,0.9630090091,-0.03319698215,4.683972909,4.782059243,walking
4.881669625,0.9144431323,0.6267022347,5.336541472,5.450471247,walking
4.891660625,1.435031998,1.423592359,5.014100273,5.406212499,walking
4.901651625,3.116201077,1.999646012,4.957130266,6.18728,walking
4.911643625,4.810765395,2.061122468,4.627494069,6.986085519,walking
4.921634625,5.608463312,1.207407932,3.69958246,6.826390336,walking
4.931625625,5.860581218,-1.036708996,3.279624322,6.795374416,walking
4.941617625,5.080847994,-3.386062943,1.986375171,6.420757347,walking
4.951608625,3.68797866,-4.55199482,-0.3414863111,5.86842878,walking
4.961599625,1.85164085,-4.636736763,-2.172306396,5.444889046,walking
4.971591625,0.5457747236,-4.77813764,-2.883769869,5.607548307,walking
4.981582625,0.4263813043,-5.3725305,-2.693308221,6.02493105,walking
4.991573625,1.048017292,-6.292308047,-2.1694895,6.737816077,walking
5.001565625,1.331759206,-6.521296706,-1.958064999,6.937932823,walking
5.011556625,1.842407951,-6.327616459,-1.922505157,6.865072701,walking
5.021547625,2.430585805,-6.1982626,-2.311338274,7.047587618,walking
5.031539625,2.059954048,-6.69332296,-2.82949192,7.553145534,walking
5.041530625,1.350077071,-5.857286312,-2.844359051,6.649878905,walking
5.051521625,1.589001611,-4.211341884,-3.381788336,5.6299928,walking
5.061513625,1.207408956,-3.785124301,-3.529496605,5.314353079,walking
5.071504625,0.06076426506,-3.329981128,-3.000038244,4.48248771,walking
5.081495625,-0.8114934721,-2.286921471,-2.84714408,3.740957214,walking
5.091487625,-0.9215786357,-0.3059444493,-2.091916244,2.306300666,walking
5.101478625,1.438496619,0.13301597,-1.820324187,2.323907467,walking
5.111469625,0.5686708121,-0.2158189756,-2.347839518,2.425348371,walking
5.121461625,-0.1427822819,-0.2725767285,-1.882630655,1.907611867,walking
5.131452625,-0.1427360889,0.366736781,-1.379238304,1.434283012,walking
5.141443625,-0.4857168022,0.3980690861,-1.237860816,1.388048706,walking
5.151434625,-1.190323976,0.9274602038,-1.410354847,2.065467113,walking
5.161426625,-1.689144973,0.942707988,-1.58052958,2.497995766,walking
5.171417625,-2.315879075,0.8975008249,-1.942813122,3.153304053,walking
5.181408625,-2.85620931,1.211788666,-2.144115215,3.771417963,walking
5.191400625,-3.053645517,1.780481844,-2.153477485,4.139122107,walking
